id,pid,shortname,name,level,pinyin,code,zip_code,first,lng,lat
702,655,鹤岗,鹤岗市,2,hegang,468,154100,H,130.277487,47.332085
711,655,双鸭山,双鸭山市,2,shuangyashan,469,155100,S,131.157304,46.643442
720,655,大庆,大庆市,2,daqing,459,163000,D,125.11272,46.590734
730,655,伊春,伊春市,2,yichun,458,153000,Y,128.899396,47.724775
748,655,佳木斯,佳木斯市,2,jiamusi,454,154002,J,130.361634,46.809606
759,655,七台河,七台河市,2,qitaihe,464,154600,Q,131.015584,45.771266
764,655,牡丹江,牡丹江市,2,mudanjiang,453,157000,M,129.618602,44.582962
775,655,黑河,黑河市,2,heihe,456,164300,H,127.499023,50.249585
782,655,绥化,绥化市,2,suihua,455,152000,S,126.99293,46.637393
793,655,大兴安岭,大兴安岭地区,2,daxinganling,457,165000,D,124.711526,52.335262
802,801,上海,上海市,2,shanghai,21,200000,S,121.472644,31.231706
821,820,南京,南京市,2,nanjing,25,210008,N,118.767413,32.041544
833,820,无锡,无锡市,2,wuxi,510,214000,W,120.301663,31.574729
842,820,徐州,徐州市,2,xuzhou,516,221003,X,117.184811,34.261792
853,820,常州,常州市,2,changzhou,519,213000,C,119.946973,31.772752
861,820,苏州,苏州市,2,suzhou,512,215002,S,120.619585,31.299379
871,820,南通,南通市,2,nantong,513,226001,N,120.864608,32.016212
880,820,连云港,连云港市,2,lianyungang,518,222002,L,119.178821,34.600018
887,820,淮安,淮安市,2,huai'an,517,223001,H,119.021265,33.597506
896,820,盐城,盐城市,2,yancheng,515,224005,Y,120.139998,33.377631
906,820,扬州,扬州市,2,yangzhou,514,225002,Y,119.421003,32.393159
913,820,镇江,镇江市,2,zhenjiang,511,212004,Z,119.452753,32.204402
920,820,泰州,泰州市,2,taizhou,523,225300,T,119.915176,32.484882
927,820,宿迁,宿迁市,2,suqian,527,223800,S,118.293328,33.945154
934,933,杭州,杭州市,2,hangzhou,571,310026,H,120.153576,30.287459
948,933,宁波,宁波市,2,ningbo,574,315000,N,121.549792,29.868388
960,933,温州,温州市,2,wenzhou,577,325000,W,120.672111,28.000575
972,933,嘉兴,嘉兴市,2,jiaxing,573,314000,J,120.750865,30.762653
980,933,湖州,湖州市,2,huzhou,572,313000,H,120.102398,30.867198
986,933,绍兴,绍兴市,2,shaoxing,575,312000,S,120.582112,29.997117
993,933,金华,金华市,2,jinhua,579,321000,J,119.649506,29.089524
1003,933,衢州,衢州市,2,quzhou,570,324002,,118.87263,28.941708
1010,933,舟山,舟山市,2,zhoushan,580,316000,Z,122.106863,30.016028
1015,933,台州,台州市,2,taizhou,576,318000,T,121.428599,28.661378
1025,933,丽水,丽水市,2,lishui,578,323000,L,119.921786,28.451993
1035,933,舟山新区,舟山群岛新区,2,zhoushan,580,316000,Z,122.317657,29.813242
1047,1046,合肥,合肥市,2,hefei,551,230001,H,117.283042,31.86119
1057,1046,芜湖,芜湖市,2,wuhu,551,241000,W,118.376451,31.326319
1066,1046,蚌埠,蚌埠市,2,bengbu,552,233000,B,117.36237,32.934037
1074,1046,淮南,淮南市,2,huainan,554,232001,H,117.025449,32.645947
1081,1046,马鞍山,马鞍山市,2,ma'anshan,555,243001,M,118.507906,31.689362
1088,1046,淮北,淮北市,2,huaibei,561,235000,H,116.794664,33.971707
